id,name,code,period,department,employee,last_update,ehd_update,filename
274102,"11241000300100200001 Доля населения, использовавшего сеть Интернет для заказа товаров и (или услуг), в общей численности населения",11241000300100200001,2013 - 2021,"Управление статистики образования, науки и инноваций",Феоктистова И.В.,2022-04-01T19:03:57+00:00,2022-03-30T05:13:20+00:00,"11241000300100200001_Доля_населения,_использовавшего_сеть_Интернет_для_заказа_товаров_и_(или_услуг),.csv"
274094,"11241000300120200001 Доля домашних хозяйств, имеющих доступ к сети Интернет, в общем числе домашних хозяйств",11241000300120200001,2013 - 2021,"Управление статистики образования, науки и инноваций",Феоктистова И.В.,2022-04-01T19:03:57+00:00,2022-03-30T05:13:20+00:00,"11241000300120200001_Доля_домашних_хозяйств,_имеющих_доступ_к_сети_Интернет,_в_общем_числе_домашних_.csv"
273556,"11241000300170200001 Доля населения, использующего информационно-телекоммуникационную сеть ""Интернет"", в общей численности населения Арктической зоны Российской Федерации",11241000300170200001,2015 - 2020,"Управление статистики образования, науки и инноваций",Феоктистова И.В.,2021-03-27T23:29:34+00:00,2021-03-26T23:12:52+00:00,"2020_г_,_11241000300170200001_Доля_населения,_использующего_информационно-телекоммуникационную_сеть_.csv"
274254,"11241000300170200002 Доля населения, пользующегося информационно-телекоммуникационной сетью ""Интернет"" (17.8.1)",11241000300170200002,2013 - 2021,"Управление статистики образования, науки и инноваций",Феоктистова И.В.,2022-04-01T19:03:57+00:00,2022-03-31T05:14:33+00:00,"11241000300170200002_Доля_населения,_пользующегося_информационно-телекоммуникационной_сетью__Интерне.csv"
280021,"11241000300180200002 Доля людей, имеющих мобильный телефон, в разбивке по полу (5.b.1)",11241000300180200002,2018 - 2021,"Управление статистики образования, науки и инноваций",Феоктистова И.В.,2022-04-02T00:37:42+00:00,2022-03-30T05:18:48+00:00,"11241000300180200002_Доля_людей,_имеющих_мобильный_телефон,_в_разбивке_по_полу_(5_b_1).csv"
274252,"11241000300190200001 Доля молодежи (взрослых), обладающей (обладающих) навыками в области информационно-коммуникационных технологий (4.4.1)",11241000300190200001,2013 - 2021,"Управление статистики образования, науки и инноваций",Феоктистова И.В.,2022-04-01T19:03:57+00:00,2022-03-30T05:09:22+00:00,"11241000300190200001_Доля_молодежи_(взрослых),_обладающей_(обладающих)_навыками_в_области_информацио.csv"
277152,"11241000300200200001 Доля населения, не входящего в состав рабочей силы, в общей численности населения по данным ОРС, по полу и возрастным группам",11241000300200200001,2019 - 2021,,,2022-02-07T09:07:18+00:00,2022-02-05T07:21:30+00:00,"11241000300200200001_Доля_населения,_не_входящего_в_состав_рабочей_силы,_в_общей_численности_населен.csv"
274142,"11242000100050200001 Численность работников списочного состава, работавших неполное рабочее время по инициативе работодателя",11242000100050200001,2017 - 2021,Управление статистики труда,Тишкина О.В,2022-02-28T00:25:17+00:00,2022-02-23T05:57:03+00:00,"11242000100050200001_Численность_работников_списочного_состава,_работавших_неполное_рабочее_время_по.csv"
274140,"11242000100080200002 Численность работников списочного состава, которым были предоставлены отпуска без сохранения заработной платы по письменному заявлению работника",11242000100080200002,2017 - 2021,Управление статистики труда,Тишкина О.В,2022-02-28T00:25:17+00:00,2022-02-23T05:54:40+00:00,"11242000100080200002_Численность_работников_списочного_состава,_которым_были_предоставлены_отпуска_б.csv"
277898,11242000100090200001 Численность занятых по полу,11242000100090200001,2017 - 2021,,,2022-02-07T06:58:05+00:00,2022-02-05T07:08:43+00:00,11242000100090200001_Численность_занятых_по_полу.csv
277900,11242000100090200002 Численность занятых наемных работников,11242000100090200002,2017 - 2021,,,2022-02-07T06:58:05+00:00,2022-02-05T07:24:50+00:00,11242000100090200002_Численность_занятых_наемных_работников.csv
277902,11242000100090200003 Численность занятых по полу и возрастным группам,11242000100090200003,2017 - 2021,,,2022-02-10T00:57:07+00:00,2022-02-07T11:10:26+00:00,11242000100090200003_Численность_занятых_по_полу_и_возрастным_группам.csv
277910,11242000100090200004 Численность занятых по секторам экономики,11242000100090200004,2017 - 2021,,,2022-02-07T06:58:05+00:00,2022-02-05T07:08:43+00:00,11242000100090200004_Численность_занятых_по_секторам_экономики.csv
279989,11242000100090200006 Численность занятых,11242000100090200006,2000 - 2021,Управление статистики труда,Чухнин В.С.,2022-02-07T23:11:38+00:00,2022-02-05T07:12:12+00:00,11242000100090200006_Численность_занятых.csv
277276,"11242000100090200007 Численность занятых, работающих в условиях полной занятости по полу",11242000100090200007,2019 - 2021,,,2022-02-07T23:11:38+00:00,2022-02-05T07:33:37+00:00,"11242000100090200007_Численность_занятых,_работающих_в_условиях_полной_занятости_по_полу.csv"
277278,"11242000100090200008 Численность занятых, работающих в условиях неполной занятости по полу",11242000100090200008,2019 - 2021,,,2022-02-07T23:11:38+00:00,2022-02-05T07:15:39+00:00,"11242000100090200008_Численность_занятых,_работающих_в_условиях_неполной_занятости_по_полу.csv"
273908,11242000100090200009 Численность занятых,11242000100090200009,2019 - 2021,,,2022-02-07T23:11:38+00:00,2022-02-05T07:08:43+00:00,11242000100090200009_Численность_занятых.csv
274402,11242000100090200010 Численность занятых по секторам экономики,11242000100090200010,2019 - 2021,,,2022-02-07T23:11:38+00:00,2022-02-05T07:08:43+00:00,11242000100090200010_Численность_занятых_по_секторам_экономики.csv
275642,11242000100110200001 Среднегодовая численность трудовых ресурсов,11242000100110200001,2000 - 2020,Управление статистики труда,Савина Н.П.,2021-12-04T04:01:38+00:00,2021-11-11T06:20:11+00:00,11242000100110200001_Среднегодовая_численность_трудовых_ресурсов.csv
278314,11242000100130200001 Среднегодовая численность занятых в экономике (расчеты на основе интеграции данных) (по 2016 г.),11242000100130200001,2012 - 2016,Управление статистики труда,Савина Н.П.,2021-03-05T10:00:41+00:00,2019-03-07T12:07:24+00:00,
275652,11242000100130200002 Среднегодовая численность занятых в экономике (расчеты на основе интеграции данных) (ОКВЭД2),11242000100130200002,2017 - 2020,Управление статистики труда,Савина Н.П.,2021-11-10T01:19:05+00:00,2021-11-10T05:06:12+00:00,
274138,"11242000100400200001 Численность работников списочного состава, работавших неполное рабочее время по соглашению между работником и работодателем",11242000100400200001,2017 - 2021,Управление статистики труда,Тишкина О.В,2022-02-28T00:25:17+00:00,2022-02-23T05:17:17+00:00,"11242000100400200001_Численность_работников_списочного_состава,_работавших_неполное_рабочее_время_по.csv"
277824,11242000100440200001 Численность занятых в сфере индивидуального предпринимательства,11242000100440200001,2010 - 2015,Управление статистики предприятий,Османова Э.М.,2020-11-24T06:30:16+00:00,2019-05-07T15:53:17+00:00,11242000100440200001_Численность_занятых_в_сфере_индивидуального_предпринимательства.csv
274136,"11242000100450200002 Численность работников списочного состава, находившихся в простое по вине работодателя и по причинам, не зависящим от работодателя и работника",11242000100450200002,2017 - 2021,Управление статистики труда,Тишкина О.В,2022-02-28T00:25:17+00:00,2022-02-23T05:12:16+00:00,"11242000100450200002_Численность_работников_списочного_состава,_находившихся_в_простое_по_вине_работ.csv"
273372,11242000100460200001 Численность работающих на территории своего субъекта Российской Федерации,11242000100460200001,2011 - 2021,,,2022-03-25T13:16:32+00:00,2022-03-24T05:30:54+00:00,11242000100460200001_Численность_работающих_на_территории_своего_субъекта_Российской_Федерации.csv
273374,11242000100470200001 Численность работающих на территории других субъектов Российской Федерации,11242000100470200001,2011 - 2021,,,2022-03-25T13:16:32+00:00,2022-03-24T05:30:54+00:00,11242000100470200001_Численность_работающих_на_территории_других_субъектов_Российской_Федерации.csv
279973,11242000300080200002 Уровень занятости,11242000300080200002,2000 - 2021,Управление статистики труда,Чухнин В.С.,2022-02-07T23:52:49+00:00,2022-02-05T07:21:30+00:00,11242000300080200002_Уровень_занятости.csv
277270,11242000300080200003 Доля занятых в общей численности населения по данным ОРС по полу,11242000300080200003,2019 - 2021,,,2022-02-07T23:52:49+00:00,2022-02-05T07:28:07+00:00,11242000300080200003_Доля_занятых_в_общей_численности_населения_по_данным_ОРС_по_полу.csv
277274,11242000300080200004 Уровень занятости по полу и возрастным группам,11242000300080200004,2019 - 2021,,,2022-02-07T23:52:49+00:00,2022-02-05T07:15:39+00:00,11242000300080200004_Уровень_занятости_по_полу_и_возрастным_группам.csv
278316,11242000300170200001 Среднегодовая численность занятых в экономике по 2016 г.,11242000300170200001,2012 - 2016,Управление статистики труда,Савина Н.П.,2021-03-05T10:00:41+00:00,2019-03-05T11:05:33+00:00,11242000300170200001_Среднегодовая_численность_занятых_в_экономике_по_2016_г_.csv
277308,11242000300170200002 Среднегодовая численность занятых в экономике (ОКВЭД2),11242000300170200002,2017 - 2020,Управление статистики труда,Савина Н.П.,2022-01-29T16:54:21+00:00,,11242000300170200002_Среднегодовая_численность_занятых_в_экономике_(ОКВЭД2).csv
277908,11242000300180200001 Удельный вес численности высококвалифицированных работников в общей численности квалифицированных работников с 2017 г.,11242000300180200001,2017 - 2020,,,2021-04-30T04:25:19+00:00,2021-04-28T23:32:30+00:00,11242000300180200001_Удельный_вес_численности_высококвалифицированных_работников_в_общей_численности.csv
273538,11242000300190200001 Отношение числа занятых в экономике региона к численности населения региона в трудоспособном возрасте,11242000300190200001,2012 - 2020,Управление статистики труда,Савина Н.П.,2021-10-15T20:38:25+00:00,2021-08-12T00:48:25+00:00,11242000300190200001_Отношение_числа_занятых_в_экономике_региона_к_численности_населения_региона_в_т.csv
273548,11242000300240200001 Доля занятого населения в среднегодовой  численности населения субъекта Российской Федерации,11242000300240200001,2014 - 2020,Управление статистики труда,Савина Н.П.,2021-10-15T21:23:06+00:00,2021-08-12T00:48:25+00:00,11242000300240200001_Доля_занятого_населения_в_среднегодовой__численности_населения_субъекта_Российс.csv
276994,"11242000300250200001 Доля занятого населения в возрасте от 25 до 65 лет, прошедшего повышение квалификации и (или) профессиональную подготовку, от общей численности занятого в области экономики населения этой возрастной группы",11242000300250200001,2017 - 2021,,,2022-03-25T14:40:38+00:00,2022-03-23T05:16:09+00:00,"11242000300250200001_Доля_занятого_населения_в_возрасте_от_25_до_65_лет,_прошедшего_повышение_квалиф.csv"
278112,11242000300280200001 Занятость в обрабатывающей промышленности в процентах от общей численности занятых,11242000300280200001,2010 - 2021,,,2022-02-07T05:00:27+00:00,2022-02-05T07:24:50+00:00,11242000300280200001_Занятость_в_обрабатывающей_промышленности_в_процентах_от_общей_численности_заня.csv
277906,11243000100010200001 Численность безработных по полу и возрастным группам,11243000100010200001,2017 - 2021,,,2022-02-07T23:52:49+00:00,2022-02-05T07:28:07+00:00,11243000100010200001_Численность_безработных_по_полу_и_возрастным_группам.csv
279977,11243000100010200003 Общая численность безработных в соответствии с методологией МОТ,11243000100010200003,2000 - 2021,Управление статистики труда,Чухнин В.С.,2022-02-07T23:52:49+00:00,2022-02-05T07:33:37+00:00,11243000100010200003_Общая_численность_безработных_в_соответствии_с_методологией_МОТ.csv
275898,11243000100010200004 Численность безработных по полу,11243000100010200004,2017 - 2021,Управление статистики труда,Элефтерова М.П.,2022-02-07T23:52:49+00:00,2022-02-05T07:12:12+00:00,11243000100010200004_Численность_безработных_по_полу.csv
277282,11243000100010200005 Численность безработных в возрасте 15-72 лет с краткосрочной безработицей по полу,11243000100010200005,2019 - 2021,,,2022-02-07T23:52:49+00:00,2022-02-05T07:28:07+00:00,11243000100010200005_Численность_безработных_в_возрасте_15-72_лет_с_краткосрочной_безработицей_по_по.csv
277284,11243000100010200006 Численность безработных в возрасте 15-72 лет с долгосрочной безработицей по полу,11243000100010200006,2019 - 2021,,,2022-02-07T23:52:49+00:00,2022-02-05T07:21:30+00:00,11243000100010200006_Численность_безработных_в_возрасте_15-72_лет_с_долгосрочной_безработицей_по_пол.csv
274404,11243000100010200007 Численность безработных по полу и возрастным группам,11243000100010200007,2019 - 2021,,,2022-02-08T04:58:02+00:00,2022-02-05T07:24:50+00:00,11243000100010200007_Численность_безработных_по_полу_и_возрастным_группам.csv
278110,"11243000300030200001 Уровень безработицы в разбивке по полу, возрасту и признаку инвалидности",11243000300030200001,2010 - 2021,,,2022-02-08T04:58:02+00:00,2022-02-05T07:12:12+00:00,"11243000300030200001_Уровень_безработицы_в_разбивке_по_полу,_возрасту_и_признаку_инвалидности.csv"
274316,11243000300030200003 Уровень безработицы,11243000300030200003,2015 - 2021,,,2022-02-08T04:58:02+00:00,2022-02-05T07:21:30+00:00,11243000300030200003_Уровень_безработицы.csv
279997,11243000300030200005 Уровень безработицы (по методологии МОТ),11243000300030200005,2000 - 2021,Управление статистики труда,Чухнин В.С.,2022-02-08T04:58:02+00:00,2022-02-05T07:28:07+00:00,11243000300030200005_Уровень_безработицы_(по_методологии_МОТ).csv
276746,11243000300030200006 Уровень безработицы,11243000300030200006,2010 - 2021,Управление статистики торговли и услуг,Кузнецова Е.В.,2021-12-31T17:38:06+00:00,2021-05-26T05:02:17+00:00,11243000300030200006_Уровень_безработицы.csv
277280,11243000300030200007 Уровень безработицы по полу и возрастным группам,11243000300030200007,2019 - 2021,,,2022-02-08T04:58:02+00:00,2022-02-05T07:15:39+00:00,11243000300030200007_Уровень_безработицы_по_полу_и_возрастным_группам.csv
273536,11243000300170200001 Коэффициент напряженности на рынке труда,11243000300170200001,2008 - 2017,,,2019-05-22T09:33:56+00:00,2019-05-19T14:12:39+00:00,11243000300170200001_Коэффициент_напряженности_на_рынке_труда.csv
278108,"11243000300190200001 Доля молодежи (в возрасте от 15 до 24 лет), которая не учится, не работает и не приобретает профессиональных навыков",11243000300190200001,2010 - 2021,,,2022-02-07T05:00:27+00:00,2022-02-05T07:21:30+00:00,"11243000300190200001_Доля_молодежи_(в_возрасте_от_15_до_24_лет),_которая_не_учится,_не_работает_и_не.csv"
277150,11243000300200200001 Доля безработных в общей численности населения по данным ОРС по полу,11243000300200200001,2019 - 2021,,,2022-02-07T09:07:18+00:00,2022-02-05T07:33:37+00:00,11243000300200200001_Доля_безработных_в_общей_численности_населения_по_данным_ОРС_по_полу.csv
275226,"11332000100010200001 Количество ценных бумаг, выпущенных эмитентом",11332000100010200001,2003 - 2014,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-04T04:01:38+00:00,2018-01-25T09:28:48+00:00,"2014_г_,_11332000100010200001_Количество_ценных_бумаг,_выпущенных_эмитентом.csv"
275228,"11332000100010200002 Количество ценных бумаг, выпущенных эмитентом с 2017 г.",11332000100010200002,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-04T04:01:38+00:00,2019-03-04T11:48:52+00:00,"2017_г_,_11332000100010200002_Количество_ценных_бумаг,_выпущенных_эмитентом_с_2017_г_.csv"
275222,"11332000200120200001 Общая стоимость ценных бумаг, выпущенных эмитентом",11332000200120200001,2003 - 2014,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T14:47:58+00:00,2018-01-29T13:04:49+00:00,"2014_г_,_11332000200120200001_Общая_стоимость_ценных_бумаг,_выпущенных_эмитентом.csv"
275224,"11332000200120200002 Общая стоимость ценных бумаг, выпущенных эмитентом с 2017 г.",11332000200120200002,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T14:47:58+00:00,2019-03-04T12:13:01+00:00,
275218,"11332000200130200001 Общая стоимость ценных бумаг, выпущенных эмитентом, в собственности акционерного общества",11332000200130200001,2003 - 2014,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T14:47:58+00:00,2018-01-25T09:26:46+00:00,"2014_г_,_11332000200130200001_Общая_стоимость_ценных_бумаг,_выпущенных_эмитентом,_в_собственности_ак.csv"
275220,"11332000200130200002 Общая стоимость ценных бумаг, выпущенных эмитентом, в собственности акционерного общества с 2017 г.",11332000200130200002,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T14:47:58+00:00,2019-03-04T11:14:06+00:00,"2017_г_,_11332000200130200002_Общая_стоимость_ценных_бумаг,_выпущенных_эмитентом,_в_собственности_ак.csv"
275882,"11332000200140200001 Размещено на первичном рынке ценных бумаг, выпущенных эмитентом с 2017 г.",11332000200140200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T14:47:58+00:00,2019-03-04T15:09:41+00:00,"2017_г_,_11332000200140200001_Размещено_на_первичном_рынке_ценных_бумаг,_выпущенных_эмитентом_с_2017.csv"
275884,"11332000200150200001 Приобретено (выкуплено) на вторичном рынке ценных бумаг, выпущенных эмитентом с 2017 г.",11332000200150200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T14:47:58+00:00,2019-03-04T13:39:48+00:00,"2017_г_,_11332000200150200001_Приобретено_(выкуплено)_на_вторичном_рынке_ценных_бумаг,_выпущенных_эм.csv"
275886,"11332000200160200001 Реализовано на вторичном рынке ценных бумаг, выпущенных эмитентом с 2017 г.",11332000200160200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T14:47:58+00:00,2019-03-04T15:20:43+00:00,"2017_г_,_11332000200160200001_Реализовано_на_вторичном_рынке_ценных_бумаг,_выпущенных_эмитентом_с_20.csv"
275888,"11332000200170200001 Аннулировано (погашено) ценных бумаг, выпущенных эмитентом с 2017 г.",11332000200170200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T16:24:01+00:00,"2017_г_,_11332000200170200001_Аннулировано_(погашено)_ценных_бумаг,_выпущенных_эмитентом_с_2017_г_.csv"
275890,"11332000200190200001 Переоценка ценных бумаг, выпущенных эмитентом с 2017 г.",11332000200190200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T14:01:50+00:00,"2017_г_,_11332000200190200001_Переоценка_ценных_бумаг,_выпущенных_эмитентом_с_2017_г_.csv"
275892,"11332000200200200001 Прочее изменение стоимости ценных бумаг, выпущенных эмитентом с 2017 г.",11332000200200200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T12:21:43+00:00,"2017_г_,_11332000200200200001_Прочее_изменение_стоимости_ценных_бумаг,_выпущенных_эмитентом_с_2017_г.csv"
275214,"11332000200210200001 Начисленные доходы (дивиденды и проценты) по ценным бумагам, выпущенным эмитентом с 2017 г.",11332000200210200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T15:15:03+00:00,"2017_г_,_11332000200210200001_Начисленные_доходы_(дивиденды_и_проценты)_по_ценным_бумагам,_выпущенны.csv"
275216,"11332000200210200002 Начисленные доходы (дивиденды и проценты) по ценным бумагам, выпущенным эмитентом",11332000200210200002,2003 - 2014,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-24T11:56:37+00:00,"2014_г_,_11332000200210200002_Начисленные_доходы_(дивиденды_и_проценты)_по_ценным_бумагам,_выпущенны.csv"
275894,"11332000200220200002 Доход, выплачиваемый при погашении облигаций с 2017 г.",11332000200220200002,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T11:57:57+00:00,"2017_г_,_11332000200220200002_Доход,_выплачиваемый_при_погашении_облигаций_с_2017_г_.csv"
275210,11332000200250200001 Начисленные доходы (дивиденды и проценты) по ценным бумагам других эмитентов с 2017 г.,11332000200250200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T15:28:53+00:00,"2017_г_,_11332000200250200001_Начисленные_доходы_(дивиденды_и_проценты)_по_ценным_бумагам_других_эми.csv"
275212,11332000200250200002 Начисленные доходы (дивиденды и проценты) по ценным бумагам других эмитентов,11332000200250200002,2003 - 2014,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2018-01-25T14:53:42+00:00,"2014_г_,_11332000200250200002_Начисленные_доходы_(дивиденды_и_проценты)_по_ценным_бумагам_других_эми.csv"
275896,"11332000200260200001 Задолженность (дивиденды и проценты) по ценным бумагам, выпущенным эмитентом с 2017 г.",11332000200260200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T15:24:01+00:00,"2017_г_,_11332000200260200001_Задолженность_(дивиденды_и_проценты)_по_ценным_бумагам,_выпущенным_эми.csv"
275902,11332000200270200001 Задолженность (дивиденды и проценты) по ценным бумагам других эмитентов с 2017 г.,11332000200270200001,2017 - 2017,Управление статистики цен и финансов,Игнатова Наталья Владимировна,2021-12-03T15:16:20+00:00,2019-03-04T15:39:11+00:00,"2017_г_,_11332000200270200001_Задолженность_(дивиденды_и_проценты)_по_ценным_бумагам_других_эмитенто.csv"
275956,"11332000200280200001 Денежные средства, направленные на выплату дивидендов (с I кв. 2014 г.)",11332000200280200001,2014 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-06-01T18:39:32+00:00,2020-05-29T23:02:27+00:00,"11332000200280200001_Денежные_средства,_направленные_на_выплату_дивидендов_(с_I_кв__2014_г_).csv"
275958,"11332000200290200001 Денежные средства, направленные на выплату процентов по долговым обязательствам (с I кв. 2014 г.)",11332000200290200001,2014 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-06-01T18:39:32+00:00,2020-05-29T22:24:47+00:00,"11332000200290200001_Денежные_средства,_направленные_на_выплату_процентов_по_долговым_обязательствам.csv"
275416,11341000200030200001 Платежи бирж в бюджет (с 2000 г. по 2014 г. включительно),11341000200030200001,2000 - 2017,Управление статистики торговли и услуг,Шахгереева Лола Таировна,2018-12-04T05:04:23+00:00,2018-08-24T13:35:48+00:00,11341000200030200001_Платежи_бирж_в_бюджет_(с_2000_г__по_2014_г__включительно).csv
273504,11343000100010200001 Количество действующих договоров страхования в страховых организациях,11343000100010200001,1993 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-29T21:37:03+00:00,2020-05-28T23:03:18+00:00,11343000100010200001_Количество_действующих_договоров_страхования_в_страховых_организациях.csv
275204,11343000100020200001 Количество заключенных договоров страхования страховыми организациями,11343000100020200001,1992 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-11-20T16:49:40+00:00,2020-05-28T22:44:52+00:00,
276392,"11343000100020200002 Количество договоров страхования, заключенных обществами взаимного страхования",11343000100020200002,2012 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T02:36:42+00:00,2020-05-28T22:45:45+00:00,"11343000100020200002_Количество_договоров_страхования,_заключенных_обществами_взаимного_страхования.csv"
275206,"11343000200010200001 Страховые премии (взносы), собранные страховыми организациями",11343000200010200001,1992 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-11-20T16:49:40+00:00,2020-05-28T22:34:10+00:00,
276388,"11343000200010200002 Страховые премии (взносы), собранные обществами взаимного страхования",11343000200010200002,2012 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T02:36:42+00:00,2020-05-28T23:03:18+00:00,"11343000200010200002_Страховые_премии_(взносы),_собранные_обществами_взаимного_страхования.csv"
275208,11343000200020200001 Выплаты по договорам страхования в страховых организациях,11343000200020200001,1992 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-11-20T16:49:40+00:00,2020-05-28T22:45:45+00:00,
276390,"11343000200020200002 Выплаты по договорам страхования, осуществленные обществами взаимного страхования",11343000200020200002,2012 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T02:36:42+00:00,2020-05-28T22:34:10+00:00,"11343000200020200002_Выплаты_по_договорам_страхования,_осуществленные_обществами_взаимного_страхован.csv"
276816,"11343000200040200001 Страховые премии (взносы) по договорам, принятым в перестрахование (с I кв. 2014 г.)",11343000200040200001,2014 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T01:59:02+00:00,2020-05-28T22:44:52+00:00,"11343000200040200001_Страховые_премии_(взносы)_по_договорам,_принятым_в_перестрахование_(с_I_кв__201.csv"
276818,"11343000200050200001 Страховые премии (взносы) по договорам, переданным в перестрахование (с I кв. 2014 г.)",11343000200050200001,2014 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T01:59:02+00:00,2020-05-28T22:52:01+00:00,"11343000200050200001_Страховые_премии_(взносы)_по_договорам,_переданным_в_перестрахование_(с_I_кв__2.csv"
276820,"11343000200060200001 Страховые премии (взносы) по рискам, переданным в перестрахование, без учета ретроцессии (с I кв. 2014 г.)",11343000200060200001,2014 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T01:59:02+00:00,2020-05-28T23:03:18+00:00,"11343000200060200001_Страховые_премии_(взносы)_по_рискам,_переданным_в_перестрахование,_без_учета_ре.csv"
276822,"11343000200080200001 Выплаты по договорам, принятым в перестрахование  (с I кв. 2014 г.)",11343000200080200001,2014 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T01:59:02+00:00,2020-05-28T22:45:45+00:00,"11343000200080200001_Выплаты_по_договорам,_принятым_в_перестрахование__(с_I_кв__2014_г_).csv"
276824,"11343000200090200001 Доля перестраховщиков в страховых выплатах по договорам, переданным в перестрахование (с I кв. 2014 г.)",11343000200090200001,2014 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-05-30T02:06:07+00:00,2020-05-28T23:03:18+00:00,"11343000200090200001_Доля_перестраховщиков_в_страховых_выплатах_по_договорам,_переданным_в_перестрах.csv"
275232,11343000300010200001 Коэффициент выплат страховых организаций,11343000300010200001,1993 - 2019,Управление статистики цен и финансов,Ермакова Юлия Николаевна,2020-11-20T16:49:40+00:00,2020-05-28T22:44:52+00:00,
278120,11344110200010200001 Внеоборотные активы на конец отчетного года с 2017г.,11344110200010200001,2017 - 2020,Управление статистики цен и финансов,Коновалова О.А.,2021-10-27T18:08:28+00:00,2021-10-11T17:29:34+00:00,
278126,11344110200010200002 Остаточная стоимость нематериальных активов предприятия на конец отчетного года с 2017г.,11344110200010200002,2017 - 2020,Управление статистики цен и финансов,Коновалова О.А.,2021-11-18T16:12:00+00:00,2021-11-16T11:20:30+00:00,
278130,11344110200010200003 Остаточная стоимость основных средств предприятия на конец отчетного года с 2017г.,11344110200010200003,2017 - 2020,Управление статистики цен и финансов,Коновалова О.А.,2021-11-18T16:12:00+00:00,2021-11-16T11:20:30+00:00,
278456,11344110200010200004 Остаточная стоимость нематериальных активов предприятия на конец отчетного года,11344110200010200004,2003 - 2016,Управление статистики цен и финансов,Коновалова О.А.,2019-12-31T02:32:05+00:00,2019-12-23T05:06:02+00:00,11344110200010200004_Остаточная_стоимость_нематериальных_активов_предприятия_на_конец_отчетного_года.csv
278468,11344110200010200005 Внеоборотные активы  на конец отчетного года,11344110200010200005,2003 - 2016,Управление статистики цен и финансов,Коновалова О.А.,2019-12-31T02:32:05+00:00,2019-12-23T18:56:15+00:00,11344110200010200005_Внеоборотные_активы__на_конец_отчетного_года.csv
278470,11344110200010200006 Остаточная стоимость основных средств предприятия на конец отчетного года,11344110200010200006,2003 - 2016,Управление статистики цен и финансов,Коновалова О.А.,2019-12-31T02:32:05+00:00,2019-12-27T09:25:31+00:00,11344110200010200006_Остаточная_стоимость_основных_средств_предприятия_на_конец_отчетного_года.csv
274468,11344110200010200007 Прочие внеоборотные активы на конец предыдущего года с 2017г.,11344110200010200007,2017 - 2020,Управление статистики цен и финансов,Исаакян Е.Г.,2021-11-18T17:47:23+00:00,2021-11-16T07:41:44+00:00,
