Год;Месяц;Федеральный округ;Регион;Тип талона;Количество оплаченных талонов РС всех типов, шт.;
2018;2;Сибирский Федеральный округ;Алтайский край;Талон №3-1;1033,0;
2018;2;Сибирский Федеральный округ;Забайкальский край;Талон №1;921,0;
2018;2;Сибирский Федеральный округ;Забайкальский край;Талон №2;988,0;
2018;2;Сибирский Федеральный округ;Забайкальский край;Талон №3-1;580,0;
2018;2;Сибирский Федеральный округ;Забайкальский край;Талон №3-2;1,0;
2018;2;Сибирский Федеральный округ;Иркутская область;Талон №1;1972,0;
2018;2;Сибирский Федеральный округ;Иркутская область;Талон №2;2099,0;
2018;2;Сибирский Федеральный округ;Иркутская область;Талон №3-1;1168,0;
2018;2;Сибирский Федеральный округ;Кемеровская область;Талон №1;1911,0;
2018;2;Сибирский Федеральный округ;Кемеровская область;Талон №2;1991,0;
2018;2;Сибирский Федеральный округ;Кемеровская область;Талон №3-1;914,0;
2018;2;Сибирский Федеральный округ;Красноярский край;Талон №1;2173,0;
2018;2;Сибирский Федеральный округ;Красноярский край;Талон №2;2360,0;
2018;2;Сибирский Федеральный округ;Красноярский край;Талон №3-1;932,0;
2018;2;Сибирский Федеральный округ;Новосибирская область;Талон №1;2038,0;
2018;2;Сибирский Федеральный округ;Новосибирская область;Талон №2;2244,0;
2018;2;Сибирский Федеральный округ;Новосибирская область;Талон №3-1;1213,0;
2018;2;Сибирский Федеральный округ;Новосибирская область;Талон №3-2;3,0;
2018;2;Сибирский Федеральный округ;Омская область;Талон №1;1467,0;
2018;2;Сибирский Федеральный округ;Омская область;Талон №2;1550,0;
2018;2;Сибирский Федеральный округ;Омская область;Талон №3-1;959,0;
2018;2;Сибирский Федеральный округ;Республика Алтай;Талон №1;224,0;
2018;2;Сибирский Федеральный округ;Республика Алтай;Талон №2;229,0;
2018;2;Сибирский Федеральный округ;Республика Алтай;Талон №3-1;56,0;
2018;2;Сибирский Федеральный округ;Республика Алтай;Талон №3-2;1,0;
2018;2;Сибирский Федеральный округ;Республика Бурятия;Талон №1;899,0;
2018;2;Сибирский Федеральный округ;Республика Бурятия;Талон №2;1016,0;
2018;2;Сибирский Федеральный округ;Республика Бурятия;Талон №3-1;573,0;
2018;2;Сибирский Федеральный округ;Республика Тыва;Талон №1;361,0;
2018;2;Сибирский Федеральный округ;Республика Тыва;Талон №2;490,0;
2018;2;Сибирский Федеральный округ;Республика Тыва;Талон №3-1;212,0;
2018;2;Сибирский Федеральный округ;Республика Хакасия;Талон №1;462,0;
2018;2;Сибирский Федеральный округ;Республика Хакасия;Талон №2;496,0;
2018;2;Сибирский Федеральный округ;Республика Хакасия;Талон №3-1;144,0;
2018;2;Сибирский Федеральный округ;Томская область;Талон №1;788,0;
2018;2;Сибирский Федеральный округ;Томская область;Талон №2;846,0;
2018;2;Сибирский Федеральный округ;Томская область;Талон №3-1;222,0;
2018;2;Уральский Федеральный округ;Курганская область;Талон №1;643,0;
2018;2;Уральский Федеральный округ;Курганская область;Талон №2;652,0;
2018;2;Уральский Федеральный округ;Курганская область;Талон №3-1;297,0;
2018;2;Уральский Федеральный округ;Свердловская область;Талон №1;3484,0;
2018;2;Уральский Федеральный округ;Свердловская область;Талон №2;3681,0;
2018;2;Уральский Федеральный округ;Свердловская область;Талон №3-1;1680,0;
2018;2;Уральский Федеральный округ;Тюменская область;Талон №1;1378,0;
2018;2;Уральский Федеральный округ;Тюменская область;Талон №2;1509,0;
2018;2;Уральский Федеральный округ;Тюменская область;Талон №3-1;875,0;
2018;2;Уральский Федеральный округ;Ханты-Мансийский автономный округ Югра;Талон №1;1590,0;
2018;2;Уральский Федеральный округ;Ханты-Мансийский автономный округ Югра;Талон №2;1239,0;
2018;2;Уральский Федеральный округ;Ханты-Мансийский автономный округ Югра;Талон №3-1;417,0;
2018;2;Уральский Федеральный округ;Челябинская область;Талон №1;2709,0;
2018;2;Уральский Федеральный округ;Челябинская область;Талон №2;2889,0;
2018;2;Уральский Федеральный округ;Челябинская область;Талон №3-1;1653,0;
2018;2;Уральский Федеральный округ;Ямало-Ненецкий автономный округ;Талон №1;532,0;
2018;2;Уральский Федеральный округ;Ямало-Ненецкий автономный округ;Талон №2;574,0;
2018;2;Уральский Федеральный округ;Ямало-Ненецкий автономный округ;Талон №3-1;167,0;
2018;2;Центральный Федеральный округ;Белгородская область;Талон №1;1023,0;
2018;2;Центральный Федеральный округ;Белгородская область;Талон №2;1035,0;
2018;2;Центральный Федеральный округ;Белгородская область;Талон №3-1;545,0;
2018;2;Центральный Федеральный округ;Белгородская область;Талон №3-2;2,0;
2018;2;Центральный Федеральный округ;Брянская область;Талон №1;750,0;
2018;2;Центральный Федеральный округ;Брянская область;Талон №2;804,0;
2018;2;Центральный Федеральный округ;Брянская область;Талон №3-1;352,0;
2018;2;Центральный Федеральный округ;Владимирская область;Талон №1;899,0;
2018;2;Центральный Федеральный округ;Владимирская область;Талон №2;920,0;
2018;2;Центральный Федеральный округ;Владимирская область;Талон №3-1;454,0;
2018;2;Центральный Федеральный округ;Воронежская область;Талон №1;1463,0;
2018;2;Центральный Федеральный округ;Воронежская область;Талон №2;1569,0;
2018;2;Центральный Федеральный округ;Воронежская область;Талон №3-1;533,0;
2018;2;Центральный Федеральный округ;Ивановская область;Талон №1;612,0;
2018;2;Центральный Федеральный округ;Ивановская область;Талон №2;699,0;
2018;2;Центральный Федеральный округ;Ивановская область;Талон №3-1;368,0;
2018;2;Центральный Федеральный округ;Калужская область;Талон №1;679,0;
2018;2;Центральный Федеральный округ;Калужская область;Талон №2;723,0;
2018;2;Центральный Федеральный округ;Калужская область;Талон №3-1;199,0;
2018;2;Центральный Федеральный округ;Костромская область;Талон №1;405,0;
2018;2;Центральный Федеральный округ;Костромская область;Талон №2;440,0;
2018;2;Центральный Федеральный округ;Костромская область;Талон №3-1;267,0;
2018;2;Центральный Федеральный округ;Курская область;Талон №1;691,0;
2018;2;Центральный Федеральный округ;Курская область;Талон №2;704,0;
2018;2;Центральный Федеральный округ;Курская область;Талон №3-1;329,0;
2018;2;Центральный Федеральный округ;Липецкая область;Талон №1;703,0;
2018;2;Центральный Федеральный округ;Липецкая область;Талон №2;801,0;
2018;2;Центральный Федеральный округ;Липецкая область;Талон №3-1;107,0;
2018;2;Центральный Федеральный округ;Москва;Талон №1;7258,0;
2018;2;Центральный Федеральный округ;Москва;Талон №2;7823,0;
2018;2;Центральный Федеральный округ;Москва;Талон №3-1;3209,0;
2018;2;Центральный Федеральный округ;Москва;Талон №3-2;5,0;
2018;2;Центральный Федеральный округ;Московская область;Талон №1;5547,0;
2018;2;Центральный Федеральный округ;Московская область;Талон №2;5077,0;
2018;2;Центральный Федеральный округ;Московская область;Талон №3-1;2279,0;
2018;2;Центральный Федеральный округ;Московская область;Талон №3-2;3,0;
2018;2;Центральный Федеральный округ;Орловская область;Талон №1;450,0;
2018;2;Центральный Федеральный округ;Орловская область;Талон №2;471,0;
2018;2;Центральный Федеральный округ;Орловская область;Талон №3-1;193,0;
2018;2;Центральный Федеральный округ;Рязанская область;Талон №1;527,0;
2018;2;Центральный Федеральный округ;Рязанская область;Талон №2;632,0;
2018;2;Центральный Федеральный округ;Рязанская область;Талон №3-1;455,0;
2018;2;Центральный Федеральный округ;Смоленская область;Талон №1;591,0;
2018;2;Центральный Федеральный округ;Смоленская область;Талон №2;606,0;
2018;2;Центральный Федеральный округ;Смоленская область;Талон №3-1;241,0;
2018;2;Центральный Федеральный округ;Тамбовская область;Талон №1;584,0;
2018;2;Центральный Федеральный округ;Тамбовская область;Талон №2;607,0;
2018;2;Центральный Федеральный округ;Тамбовская область;Талон №3-1;405,0;
2018;2;Центральный Федеральный округ;Тверская область;Талон №1;856,0;
2018;2;Центральный Федеральный округ;Тверская область;Талон №2;853,0;
2018;2;Центральный Федеральный округ;Тверская область;Талон №3-1;371,0;
2018;2;Центральный Федеральный округ;Тульская область;Талон №1;807,0;
2018;2;Центральный Федеральный округ;Тульская область;Талон №2;858,0;
2018;2;Центральный Федеральный округ;Тульская область;Талон №3-1;271,0;
2018;2;Центральный Федеральный округ;Ярославская область;Талон №1;856,0;
2018;2;Центральный Федеральный округ;Ярославская область;Талон №2;912,0;
2018;2;Центральный Федеральный округ;Ярославская область;Талон №3-1;226,0;
2018;2;Центральный Федеральный округ;Ярославская область;Талон №3-2;4,0;
2018;2;Южный Федеральный округ;Астраханская область;Талон №1;739,0;
2018;2;Южный Федеральный округ;Астраханская область;Талон №2;789,0;
2018;2;Южный Федеральный округ;Астраханская область;Талон №3-1;533,0;
2018;2;Южный Федеральный округ;Волгоградская область;Талон №1;1501,0;
2018;2;Южный Федеральный округ;Волгоградская область;Талон №2;1641,0;
2018;2;Южный Федеральный округ;Волгоградская область;Талон №3-1;952,0;
2018;2;Южный Федеральный округ;Волгоградская область;Талон №3-2;1,0;
2018;2;Южный Федеральный округ;Краснодарский край;Талон №1;4249,0;
2018;2;Южный Федеральный округ;Краснодарский край;Талон №2;4450,0;
2018;2;Южный Федеральный округ;Краснодарский край;Талон №3-1;2579,0;
2018;2;Южный Федеральный округ;Республика Адыгея;Талон №1;273,0;
2018;2;Южный Федеральный округ;Республика Адыгея;Талон №2;260,0;
2018;2;Южный Федеральный округ;Республика Адыгея;Талон №3-1;88,0;
2018;2;Южный Федеральный округ;Республика Калмыкия;Талон №1;233,0;
2018;2;Южный Федеральный округ;Республика Калмыкия;Талон №2;251,0;
2018;2;Южный Федеральный округ;Республика Калмыкия;Талон №3-1;144,0;
2018;2;Южный Федеральный округ;Республика Крым;Талон №1;1173,0;
2018;2;Южный Федеральный округ;Республика Крым;Талон №2;1290,0;
2018;2;Южный Федеральный округ;Республика Крым;Талон №3-1;129,0;
2018;2;Южный Федеральный округ;Ростовская область;Талон №1;2686,0;
2018;2;Южный Федеральный округ;Ростовская область;Талон №2;2760,0;
2018;2;Южный Федеральный округ;Ростовская область;Талон №3-1;1244,0;
2018;2;Южный Федеральный округ;Севастополь;Талон №1;250,0;
2018;2;Южный Федеральный округ;Севастополь;Талон №2;260,0;
2018;2;Южный Федеральный округ;Севастополь;Талон №3-1;59,0;
2018;3;Дальневосточный Федеральный округ;Амурская область;Талон №1;611,0;
2018;3;Дальневосточный Федеральный округ;Амурская область;Талон №2;679,0;
2018;3;Дальневосточный Федеральный округ;Амурская область;Талон №3-1;55,0;
2018;3;Дальневосточный Федеральный округ;Еврейская автономная область;Талон №1;123,0;
2018;3;Дальневосточный Федеральный округ;Еврейская автономная область;Талон №2;133,0;
2018;3;Дальневосточный Федеральный округ;Еврейская автономная область;Талон №3-1;9,0;
2018;3;Дальневосточный Федеральный округ;Камчатский край;Талон №1;273,0;
2018;3;Дальневосточный Федеральный округ;Камчатский край;Талон №2;272,0;
2018;3;Дальневосточный Федеральный округ;Камчатский край;Талон №3-1;36,0;
2018;3;Дальневосточный Федеральный округ;Магаданская область;Талон №1;114,0;
2018;3;Дальневосточный Федеральный округ;Магаданская область;Талон №2;115,0;
2018;3;Дальневосточный Федеральный округ;Магаданская область;Талон №3-1;9,0;
2018;3;Дальневосточный Федеральный округ;Приморский край;Талон №1;1194,0;
2018;3;Дальневосточный Федеральный округ;Приморский край;Талон №2;1371,0;
2018;3;Дальневосточный Федеральный округ;Приморский край;Талон №3-1;55,0;
2018;3;Дальневосточный Федеральный округ;Республика Саха (Якутия);Талон №1;934,0;
2018;3;Дальневосточный Федеральный округ;Республика Саха (Якутия);Талон №2;1027,0;
2018;3;Дальневосточный Федеральный округ;Республика Саха (Якутия);Талон №3-1;52,0;
2018;3;Дальневосточный Федеральный округ;Сахалинская область;Талон №1;395,0;
2018;3;Дальневосточный Федеральный округ;Сахалинская область;Талон №2;468,0;
2018;3;Дальневосточный Федеральный округ;Сахалинская область;Талон №3-1;21,0;
2018;3;Дальневосточный Федеральный округ;Хабаровский край;Талон №1;1007,0;
2018;3;Дальневосточный Федеральный округ;Хабаровский край;Талон №2;1041,0;
2018;3;Дальневосточный Федеральный округ;Хабаровский край;Талон №3-1;170,0;
2018;3;Дальневосточный Федеральный округ;Чукотский автономный округ;Талон №1;51,0;
2018;3;Дальневосточный Федеральный округ;Чукотский автономный округ;Талон №2;61,0;
2018;3;Дальневосточный Федеральный округ;Чукотский автономный округ;Талон №3-1;7,0;
2018;3;Приволжский Федеральный округ;Кировская область;Талон №1;974,0;
2018;3;Приволжский Федеральный округ;Кировская область;Талон №2;1045,0;
2018;3;Приволжский Федеральный округ;Кировская область;Талон №3-1;76,0;
2018;3;Приволжский Федеральный округ;Нижегородская область;Талон №1;2270,0;
2018;3;Приволжский Федеральный округ;Нижегородская область;Талон №2;2503,0;
2018;3;Приволжский Федеральный округ;Нижегородская область;Талон №3-1;208,0;
2018;3;Приволжский Федеральный округ;Оренбургская область;Талон №1;1544,0;
2018;3;Приволжский Федеральный округ;Оренбургская область;Талон №2;1596,0;
2018;3;Приволжский Федеральный округ;Оренбургская область;Талон №3-1;584,0;
2018;3;Приволжский Федеральный округ;Пензенская область;Талон №1;839,0;
2018;3;Приволжский Федеральный округ;Пензенская область;Талон №2;933,0;
2018;3;Приволжский Федеральный округ;Пензенская область;Талон №3-1;443,0;
2018;3;Приволжский Федеральный округ;Пермский край;Талон №1;2263,0;
2018;3;Приволжский Федеральный округ;Пермский край;Талон №2;2430,0;
2018;3;Приволжский Федеральный округ;Пермский край;Талон №3-1;142,0;
2018;3;Приволжский Федеральный округ;Республика Башкортостан;Талон №1;3507,0;
2018;3;Приволжский Федеральный округ;Республика Башкортостан;Талон №2;3570,0;
2018;3;Приволжский Федеральный округ;Республика Башкортостан;Талон №3-1;1463,0;
2018;3;Приволжский Федеральный округ;Республика Марий Эл;Талон №1;571,0;
2018;3;Приволжский Федеральный округ;Республика Марий Эл;Талон №2;612,0;
2018;3;Приволжский Федеральный округ;Республика Марий Эл;Талон №3-1;28,0;
2018;3;Приволжский Федеральный округ;Республика Мордовия;Талон №1;499,0;
2018;3;Приволжский Федеральный округ;Республика Мордовия;Талон №2;549,0;
2018;3;Приволжский Федеральный округ;Республика Мордовия;Талон №3-1;79,0;
2018;3;Приволжский Федеральный округ;Республика Татарстан;Талон №1;3384,0;
2018;3;Приволжский Федеральный округ;Республика Татарстан;Талон №2;3610,0;
2018;3;Приволжский Федеральный округ;Республика Татарстан;Талон №3-1;155,0;
2018;3;Приволжский Федеральный округ;Самарская область;Талон №1;2246,0;
2018;3;Приволжский Федеральный округ;Самарская область;Талон №2;2326,0;
2018;3;Приволжский Федеральный округ;Самарская область;Талон №3-1;665,0;
2018;3;Приволжский Федеральный округ;Самарская область;Талон №3-2;1,0;
2018;3;Приволжский Федеральный округ;Саратовская область;Талон №1;1604,0;
2018;3;Приволжский Федеральный округ;Саратовская область;Талон №2;1706,0;
2018;3;Приволжский Федеральный округ;Саратовская область;Талон №3-1;697,0;
2018;3;Приволжский Федеральный округ;Удмуртская республика;Талон №1;1272,0;
2018;3;Приволжский Федеральный округ;Удмуртская республика;Талон №2;1396,0;
2018;3;Приволжский Федеральный округ;Удмуртская республика;Талон №3-1;283,0;
2018;3;Приволжский Федеральный округ;Ульяновская область;Талон №1;849,0;
2018;3;Приволжский Федеральный округ;Ульяновская область;Талон №2;888,0;
2018;3;Приволжский Федеральный округ;Ульяновская область;Талон №3-1;173,0;
2018;3;Приволжский Федеральный округ;Чувашская республика;Талон №1;985,0;
2018;3;Приволжский Федеральный округ;Чувашская республика;Талон №2;1045,0;
2018;3;Приволжский Федеральный округ;Чувашская республика;Талон №3-1;79,0;
2018;3;Северо-Западный Федеральный округ;Архангельская область;Талон №1;869,0;
2018;3;Северо-Западный Федеральный округ;Архангельская область;Талон №2;859,0;
2018;3;Северо-Западный Федеральный округ;Архангельская область;Талон №3-1;90,0;
2018;3;Северо-Западный Федеральный округ;Вологодская область;Талон №1;942,0;
2018;3;Северо-Западный Федеральный округ;Вологодская область;Талон №2;1034,0;
2018;3;Северо-Западный Федеральный округ;Вологодская область;Талон №3-1;175,0;
2018;3;Северо-Западный Федеральный округ;Вологодская область;Талон №3-2;2,0;
2018;3;Северо-Западный Федеральный округ;Калининградская область;Талон №1;724,0;
2018;3;Северо-Западный Федеральный округ;Калининградская область;Талон №2;788,0;
2018;3;Северо-Западный Федеральный округ;Калининградская область;Талон №3-1;96,0;
2018;3;Северо-Западный Федеральный округ;Ленинградская область;Талон №1;973,0;
2018;3;Северо-Западный Федеральный округ;Ленинградская область;Талон №2;982,0;
2018;3;Северо-Западный Федеральный округ;Ленинградская область;Талон №3-1;17,0;
2018;3;Северо-Западный Федеральный округ;Мурманская область;Талон №1;531,0;
2018;3;Северо-Западный Федеральный округ;Мурманская область;Талон №2;553,0;
2018;3;Северо-Западный Федеральный округ;Мурманская область;Талон №3-1;46,0;
2018;3;Северо-Западный Федеральный округ;Ненецкий автономный округ;Талон №1;38,0;
2018;3;Северо-Западный Федеральный округ;Ненецкий автономный округ;Талон №2;41,0;
2018;3;Северо-Западный Федеральный округ;Новгородская область;Талон №1;435,0;
2018;3;Северо-Западный Федеральный округ;Новгородская область;Талон №2;497,0;
2018;3;Северо-Западный Федеральный округ;Новгородская область;Талон №3-1;46,0;
2018;3;Северо-Западный Федеральный округ;Псковская область;Талон №1;429,0;
2018;3;Северо-Западный Федеральный округ;Псковская область;Талон №2;410,0;
2018;3;Северо-Западный Федеральный округ;Псковская область;Талон №3-1;19,0;
2018;3;Северо-Западный Федеральный округ;Республика Карелия;Талон №1;480,0;
2018;3;Северо-Западный Федеральный округ;Республика Карелия;Талон №2;497,0;
2018;3;Северо-Западный Федеральный округ;Республика Карелия;Талон №3-1;45,0;
2018;3;Северо-Западный Федеральный округ;Республика Коми;Талон №1;623,0;
2018;3;Северо-Западный Федеральный округ;Республика Коми;Талон №2;660,0;
2018;3;Северо-Западный Федеральный округ;Республика Коми;Талон №3-1;38,0;
2018;3;Северо-Западный Федеральный округ;Санкт-Петербург;Талон №1;4550,0;
2018;3;Северо-Западный Федеральный округ;Санкт-Петербург;Талон №2;3881,0;
2018;3;Северо-Западный Федеральный округ;Санкт-Петербург;Талон №3-1;933,0;
2018;3;Северо-Кавказский Федеральный округ;Кабардино-Балкарская республика;Талон №1;761,0;
2018;3;Северо-Кавказский Федеральный округ;Кабардино-Балкарская республика;Талон №2;796,0;
2018;3;Северо-Кавказский Федеральный округ;Кабардино-Балкарская республика;Талон №3-1;159,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Дагестан;Талон №1;3701,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Дагестан;Талон №2;3492,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Дагестан;Талон №3-1;314,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Ингушетия;Талон №1;595,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Ингушетия;Талон №2;564,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Ингушетия;Талон №3-1;87,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Карачаево-Черкесия;Талон №1;448,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Карачаево-Черкесия;Талон №2;368,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Карачаево-Черкесия;Талон №3-1;84,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Северная Осетия - Алания;Талон №1;605,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Северная Осетия - Алания;Талон №2;648,0;
2018;3;Северо-Кавказский Федеральный округ;Республика Северная Осетия - Алания;Талон №3-1;193,0;
2018;3;Северо-Кавказский Федеральный округ;Ставропольский край;Талон №1;2124,0;
2018;3;Северо-Кавказский Федеральный округ;Ставропольский край;Талон №2;2377,0;
2018;3;Северо-Кавказский Федеральный округ;Ставропольский край;Талон №3-1;1126,0;
2018;3;Северо-Кавказский Федеральный округ;Чеченская республика;Талон №1;2175,0;
2018;3;Северо-Кавказский Федеральный округ;Чеченская республика;Талон №2;2011,0;
2018;3;Северо-Кавказский Федеральный округ;Чеченская республика;Талон №3-1;617,0;
2018;3;Северо-Кавказский Федеральный округ;Чеченская республика;Талон №3-2;5,0;
2018;3;Сибирский Федеральный округ;Алтайский край;Талон №1;1661,0;
2018;3;Сибирский Федеральный округ;Алтайский край;Талон №2;1760,0;
2018;3;Сибирский Федеральный округ;Алтайский край;Талон №3-1;485,0;
2018;3;Сибирский Федеральный округ;Забайкальский край;Талон №1;1092,0;
2018;3;Сибирский Федеральный округ;Забайкальский край;Талон №2;1162,0;
2018;3;Сибирский Федеральный округ;Забайкальский край;Талон №3-1;194,0;
2018;3;Сибирский Федеральный округ;Иркутская область;Талон №1;2212,0;
2018;3;Сибирский Федеральный округ;Иркутская область;Талон №2;2365,0;
2018;3;Сибирский Федеральный округ;Иркутская область;Талон №3-1;677,0;
2018;3;Сибирский Федеральный округ;Кемеровская область;Талон №1;1978,0;
2018;3;Сибирский Федеральный округ;Кемеровская область;Талон №2;2055,0;
2018;3;Сибирский Федеральный округ;Кемеровская область;Талон №3-1;259,0;
2018;3;Сибирский Федеральный округ;Красноярский край;Талон №1;2464,0;
2018;3;Сибирский Федеральный округ;Красноярский край;Талон №2;2647,0;
2018;3;Сибирский Федеральный округ;Красноярский край;Талон №3-1;407,0;
2018;3;Сибирский Федеральный округ;Новосибирская область;Талон №1;2284,0;
2018;3;Сибирский Федеральный округ;Новосибирская область;Талон №2;2550,0;
2018;3;Сибирский Федеральный округ;Новосибирская область;Талон №3-1;599,0;
2018;3;Сибирский Федеральный округ;Омская область;Талон №1;1588,0;
2018;3;Сибирский Федеральный округ;Омская область;Талон №2;1701,0;
2018;3;Сибирский Федеральный округ;Омская область;Талон №3-1;261,0;
2018;3;Сибирский Федеральный округ;Республика Алтай;Талон №1;270,0;
2018;3;Сибирский Федеральный округ;Республика Алтай;Талон №2;296,0;
2018;3;Сибирский Федеральный округ;Республика Алтай;Талон №3-1;29,0;
2018;3;Сибирский Федеральный округ;Республика Алтай;Талон №3-2;4,0;
2018;3;Сибирский Федеральный округ;Республика Бурятия;Талон №1;990,0;
2018;3;Сибирский Федеральный округ;Республика Бурятия;Талон №2;1090,0;
2018;3;Сибирский Федеральный округ;Республика Бурятия;Талон №3-1;278,0;
2018;3;Сибирский Федеральный округ;Республика Тыва;Талон №1;379,0;
2018;3;Сибирский Федеральный округ;Республика Тыва;Талон №2;507,0;
2018;3;Сибирский Федеральный округ;Республика Тыва;Талон №3-1;134,0;
2018;3;Сибирский Федеральный округ;Республика Хакасия;Талон №1;456,0;
2018;3;Сибирский Федеральный округ;Республика Хакасия;Талон №2;495,0;
2018;3;Сибирский Федеральный округ;Республика Хакасия;Талон №3-1;22,0;
2018;3;Сибирский Федеральный округ;Томская область;Талон №1;928,0;
2018;3;Сибирский Федеральный округ;Томская область;Талон №2;1007,0;
2018;3;Сибирский Федеральный округ;Томская область;Талон №3-1;60,0;
2018;3;Уральский Федеральный округ;Курганская область;Талон №1;686,0;
2018;3;Уральский Федеральный округ;Курганская область;Талон №2;707,0;
2018;3;Уральский Федеральный округ;Курганская область;Талон №3-1;69,0;
2018;3;Уральский Федеральный округ;Свердловская область;Талон №1;3781,0;
2018;3;Уральский Федеральный округ;Свердловская область;Талон №2;4057,0;
2018;3;Уральский Федеральный округ;Свердловская область;Талон №3-1;500,0;
2018;3;Уральский Федеральный округ;Тюменская область;Талон №1;1445,0;
2018;3;Уральский Федеральный округ;Тюменская область;Талон №2;1605,0;
2018;3;Уральский Федеральный округ;Тюменская область;Талон №3-1;394,0;
2018;3;Уральский Федеральный округ;Ханты-Мансийский автономный округ Югра;Талон №1;1701,0;
2018;3;Уральский Федеральный округ;Ханты-Мансийский автономный округ Югра;Талон №2;1186,0;
2018;3;Уральский Федеральный округ;Ханты-Мансийский автономный округ Югра;Талон №3-1;199,0;
2018;3;Уральский Федеральный округ;Челябинская область;Талон №1;2821,0;
2018;3;Уральский Федеральный округ;Челябинская область;Талон №2;3037,0;
2018;3;Уральский Федеральный округ;Челябинская область;Талон №3-1;773,0;
2018;3;Уральский Федеральный округ;Ямало-Ненецкий автономный округ;Талон №1;560,0;
2018;3;Уральский Федеральный округ;Ямало-Ненецкий автономный округ;Талон №2;611,0;
2018;3;Уральский Федеральный округ;Ямало-Ненецкий автономный округ;Талон №3-1;46,0;
2018;3;Центральный Федеральный округ;Белгородская область;Талон №1;1051,0;
2018;3;Центральный Федеральный округ;Белгородская область;Талон №2;1067,0;
2018;3;Центральный Федеральный округ;Белгородская область;Талон №3-1;94,0;
2018;3;Центральный Федеральный округ;Брянская область;Талон №1;767,0;
2018;3;Центральный Федеральный округ;Брянская область;Талон №2;849,0;
2018;3;Центральный Федеральный округ;Брянская область;Талон №3-1;109,0;
2018;3;Центральный Федеральный округ;Владимирская область;Талон №1;940,0;
2018;3;Центральный Федеральный округ;Владимирская область;Талон №2;964,0;
2018;3;Центральный Федеральный округ;Владимирская область;Талон №3-1;189,0;
2018;3;Центральный Федеральный округ;Воронежская область;Талон №1;1606,0;
2018;3;Центральный Федеральный округ;Воронежская область;Талон №2;1719,0;
2018;3;Центральный Федеральный округ;Воронежская область;Талон №3-1;117,0;
2018;3;Центральный Федеральный округ;Ивановская область;Талон №1;673,0;
2018;3;Центральный Федеральный округ;Ивановская область;Талон №2;760,0;
2018;3;Центральный Федеральный округ;Ивановская область;Талон №3-1;175,0;
2018;3;Центральный Федеральный округ;Калужская область;Талон №1;790,0;
2018;3;Центральный Федеральный округ;Калужская область;Талон №2;811,0;
2018;3;Центральный Федеральный округ;Калужская область;Талон №3-1;60,0;
2018;3;Центральный Федеральный округ;Костромская область;Талон №1;409,0;
2018;3;Центральный Федеральный округ;Костромская область;Талон №2;462,0;
2018;3;Центральный Федеральный округ;Костромская область;Талон №3-1;76,0;
2018;3;Центральный Федеральный округ;Курская область;Талон №1;748,0;
2018;3;Центральный Федеральный округ;Курская область;Талон №2;778,0;
2018;3;Центральный Федеральный округ;Курская область;Талон №3-1;70,0;
2018;3;Центральный Федеральный округ;Липецкая область;Талон №1;762,0;
2018;3;Центральный Федеральный округ;Липецкая область;Талон №2;873,0;
2018;3;Центральный Федеральный округ;Липецкая область;Талон №3-1;53,0;
2018;3;Центральный Федеральный округ;Москва;Талон №1;7975,0;
2018;3;Центральный Федеральный округ;Москва;Талон №2;8708,0;
2018;3;Центральный Федеральный округ;Москва;Талон №3-1;1252,0;
2018;3;Центральный Федеральный округ;Москва;Талон №3-2;2,0;
2018;3;Центральный Федеральный округ;Московская область;Талон №1;5949,0;
2018;3;Центральный Федеральный округ;Московская область;Талон №2;5423,0;
2018;3;Центральный Федеральный округ;Московская область;Талон №3-1;980,0;
2018;3;Центральный Федеральный округ;Орловская область;Талон №1;470,0;
2018;3;Центральный Федеральный округ;Орловская область;Талон №2;481,0;
2018;3;Центральный Федеральный округ;Орловская область;Талон №3-1;15,0;
2018;3;Центральный Федеральный округ;Рязанская область;Талон №1;714,0;
2018;3;Центральный Федеральный округ;Рязанская область;Талон №2;798,0;
2018;3;Центральный Федеральный округ;Рязанская область;Талон №3-1;182,0;
2018;3;Центральный Федеральный округ;Смоленская область;Талон №1;611,0;
2018;3;Центральный Федеральный округ;Смоленская область;Талон №2;643,0;
2018;3;Центральный Федеральный округ;Смоленская область;Талон №3-1;125,0;
